,AIBL,AIBR,ALA,ALNL,ASKL,AVAL,AVAR,AVBL,AVEL,AVER,AVFL,AVFR,DA1,DA9,DB1,DB2,DVA,DVB,DVC,PHAL,RIBL,RIBR,RID,RIML,RIMR,RIVL,RIVR,RMED,RMEV,SIADL,SIADR,SIAVL,SIAVR,SMDDR,SMDVL,SMDVR,URYDL,URYDR,URYVL,URYVR,VA1,VA11,VA12,VB1,VB2,VD13,train_test_label,time_in_seconds,tau
41,-0.7746353,-0.6393356,0.4885863,-0.41579556,-0.13690135,-0.916179,-0.90701854,-0.7165047,-0.60672146,-0.8000955,-0.3265306,-0.3496365,-0.77484727,-0.61329824,-0.81759745,-0.35990128,0.15481736,-0.23184338,-0.9212958,0.2175526,0.13134158,0.63149744,0.09210778,-0.7291021,-0.8587865,-0.72326237,-0.86907303,-0.4986819,-0.90582705,-0.45853832,-0.7511644,0.17065966,0.13642147,0.11951351,-0.53345156,-0.18566571,-0.28729025,-0.08215195,-0.6828979,-0.53512627,-0.7705571,-0.07087645,-0.522869,-0.7681697,0.021182097,-0.8649568,train,8.124771,1
42,-0.7868653,-0.6476974,0.47101447,-0.48825163,-0.08717165,-0.9293829,-0.90627825,-0.72889644,-0.571045,-0.7777606,-0.20451584,-0.34389856,-0.7096008,-0.5316584,-0.76454973,-0.31739867,0.1763114,-0.28575844,-0.8938754,0.42979228,0.1524058,0.636989,0.14274794,-0.7463603,-0.8035362,-0.72632176,-0.7800867,-0.46766385,-0.9059473,-0.4505991,-0.76013726,0.21039516,0.16541325,0.19700417,-0.57262063,-0.05168526,-0.28741243,-0.14311163,-0.7045171,-0.50872505,-0.83339804,-0.07798353,-0.48598805,-0.7934463,-0.072429106,-0.89551824,train,8.322936,1
43,-0.8064958,-0.61693084,0.49432683,-0.35474673,-0.21376531,-0.9218875,-0.89204293,-0.7056931,-0.5958972,-0.7473669,0.014329136,-0.3984645,-0.7838406,-0.5069855,-0.86199296,-0.3475618,0.24200979,-0.28261104,-0.8913874,0.30978602,0.21646099,0.6576285,0.03191286,-0.75634235,-0.7851601,-0.70629084,-0.8380194,-0.44810212,-0.89389634,-0.44470358,-0.82891303,0.2399832,0.18144001,0.24092922,-0.5812551,-0.0717717,-0.31920585,-0.19118027,-0.72713685,-0.4726013,-0.8201325,-0.06356712,-0.45466375,-0.7699902,0.04612231,-0.9059954,train,8.521101,1
44,-0.8014039,-0.6354888,0.51210195,-0.37992433,-0.19725251,-0.93691695,-0.92710793,-0.7372774,-0.57442874,-0.7827299,0.10551455,-0.506415,-0.66840094,-0.5588149,-0.8288532,-0.3235227,0.26197353,-0.29722038,-0.8800183,0.38614166,0.22374937,0.7622783,0.22243455,-0.77051425,-0.8065979,-0.73536193,-0.7994723,-0.4231021,-0.8998854,-0.41294366,-0.7384869,0.27709532,0.17844427,0.17367926,-0.568652,-0.06374715,-0.2745702,-0.24911709,-0.68626845,-0.5159877,-0.78775185,-0.086529635,-0.4735361,-0.7626383,0.06354629,-0.84371305,train,8.719266,1
45,-0.79601544,-0.6598436,0.48753282,-0.32055357,-0.21946388,-0.9328609,-0.9215815,-0.69548213,-0.57331926,-0.7818791,0.071211465,-0.5080771,-0.7870233,-0.5594908,-0.7529353,-0.3290069,0.20695974,-0.31107178,-0.88673556,0.41366628,0.24138261,0.7074391,0.19568126,-0.7599905,-0.8266235,-0.72388583,-0.7038532,-0.39018145,-0.88723063,-0.4008747,-0.86950254,0.3031254,0.17950909,0.20730373,-0.6233162,-0.059645284,-0.2313128,-0.26391625,-0.65970093,-0.49644247,-0.7826693,-0.10725376,-0.52306217,-0.7583672,-0.015374104,-0.85070026,train,8.917431,1
46,-0.80201745,-0.6277315,0.67338955,-0.38498467,-0.26551217,-0.93944037,-0.9326505,-0.69761634,-0.60159016,-0.76450175,0.11376465,-0.6135017,-0.8438284,-0.58734494,-0.75295186,-0.35688496,0.42431298,-0.31523815,-0.89146394,0.5250815,0.21997568,0.74479365,0.18918402,-0.7439179,-0.78467274,-0.74327135,-0.7484294,-0.43507195,-0.8796352,-0.36893198,-0.72886735,0.3071918,0.2550958,0.16136527,-0.6114423,-0.08844894,-0.22144006,-0.24991226,-0.6413358,-0.57640606,-0.8013383,-0.013322881,-0.50013185,-0.7514354,0.08746157,-0.83215445,train,9.115597,1
47,-0.7876303,-0.636818,0.5216181,-0.29948896,-0.29202655,-0.94261044,-0.94940364,-0.7059154,-0.6009286,-0.75035393,0.007381676,-0.57031494,-0.7861566,-0.58365446,-0.80365956,-0.28549883,0.40058216,-0.35327792,-0.88439703,0.42874536,0.18796395,0.71171874,0.27918977,-0.753938,-0.82265544,-0.7166733,-0.85932386,-0.35613328,-0.8961807,-0.35122547,-0.73646176,0.2898803,0.31096235,0.19321378,-0.59792775,-0.0281251,-0.27346694,-0.13164887,-0.5685825,-0.5679781,-0.8180333,-0.1299392,-0.45464146,-0.7571769,0.050905365,-0.8451058,train,9.313762,1
48,-0.80217814,-0.60693145,0.53455055,-0.34973472,-0.34478736,-0.94480246,-0.9395682,-0.66858834,-0.5704207,-0.77492744,-0.08771168,-0.64481777,-0.81425494,-0.5492631,-0.9002754,-0.25707236,0.43329686,-0.3609567,-0.907582,0.6137805,0.19935906,0.7898161,0.24402829,-0.7853837,-0.76052064,-0.74397707,-0.7723123,-0.34870684,-0.8869673,-0.35096076,-0.65964246,0.29198268,0.2975294,0.083873585,-0.60683566,-0.076541595,-0.2461464,-0.18333112,-0.65677893,-0.55713373,-0.8151327,-0.101203404,-0.49376032,-0.7572469,0.01674069,-0.84559834,train,9.511927,1
49,-0.7896731,-0.59691966,0.5649556,-0.32650432,-0.23060495,-0.9475592,-0.9303111,-0.66505504,-0.50595,-0.7284503,-0.019105515,-0.6891355,-0.7308704,-0.48046592,-0.8379017,-0.29418218,0.521437,-0.36714953,-0.88321555,0.63534033,0.20014939,0.8012275,0.29371297,-0.7661148,-0.82069445,-0.6926586,-0.7615568,-0.3110853,-0.865108,-0.33329505,-0.6402396,0.36011413,0.34992915,0.10932862,-0.6084517,-0.009026898,-0.272997,-0.1808561,-0.56812465,-0.54374844,-0.82683647,-0.042798165,-0.448008,-0.7468142,0.14383328,-0.8647453,train,9.710092,1
50,-0.7847344,-0.59353274,0.6218095,-0.2751329,-0.14000133,-0.9381159,-0.95127034,-0.6421487,-0.54551727,-0.76597095,-0.12679115,-0.617441,-0.73695457,-0.5133863,-0.76413506,-0.2589004,0.5572119,-0.3556601,-0.8822549,0.6511996,0.22194134,0.7711996,0.28855342,-0.7978551,-0.7832,-0.7034525,-0.7424273,-0.29038972,-0.87153476,-0.2988248,-0.6302686,0.28701454,0.3612518,0.22109523,-0.59739816,-0.05068837,-0.2526741,-0.17106679,-0.6178541,-0.57931346,-0.86342984,-0.05695933,-0.56338096,-0.72475845,0.022548685,-0.8381615,train,9.908257,1
51,-0.79228497,-0.60324043,0.54644567,-0.30308926,-0.22253707,-0.93909323,-0.94211984,-0.6368981,-0.4132738,-0.77497274,-0.0855406,-0.65828913,-0.8310984,-0.54272085,-0.8313538,-0.29500479,0.52583,-0.39318207,-0.8638558,0.89838153,0.18691449,0.82283145,0.27594113,-0.7951243,-0.77666086,-0.7231214,-0.7921474,-0.25724602,-0.8759476,-0.29954833,-0.6423258,0.34774393,0.38032997,0.08955555,-0.5916312,-0.025231868,-0.22486903,-0.29217416,-0.64486146,-0.5832661,-0.822489,-0.07065067,-0.51827925,-0.71404564,-5.551115e-16,-0.84736127,train,10.106422,1
52,-0.8168922,-0.59203833,0.667106,-0.31963664,-0.24311464,-0.94332093,-0.94827837,-0.665778,-0.44149518,-0.7798035,-0.35735998,-0.73588616,-0.77395654,-0.5949091,-0.82132524,-0.31182304,0.5466432,-0.342945,-0.8461044,0.8742179,0.21619216,0.773738,0.2468947,-0.79371685,-0.7454645,-0.7574854,-0.7791008,-0.29082653,-0.8836506,-0.3157993,-0.67484856,0.37551048,0.36155155,0.19333033,-0.6287039,-0.03769296,-0.21437918,-0.1763033,-0.6078432,-0.58892447,-0.79855037,0.108783655,-0.47181296,-0.73988235,0.058421593,-0.8419296,train,10.304587,1
53,-0.8302631,-0.64605016,0.5237799,-0.2789519,-0.21240461,-0.95763934,-0.9489906,-0.6470502,-0.452909,-0.8347586,-0.2270951,-0.63692355,-0.7930744,-0.54792124,-0.7694403,-0.27014303,0.6017998,-0.38853377,-0.82210845,0.7409562,0.22748327,0.8026479,0.2507166,-0.77000254,-0.79317975,-0.75384396,-0.8120533,-0.21359298,-0.9206409,-0.32298428,-0.6619978,0.3973146,0.4426645,0.043320667,-0.59604824,-0.072163776,-0.19647524,-0.1832799,-0.6539161,-0.64080685,-0.820179,-0.011833035,-0.54079807,-0.7134855,-0.009566109,-0.85946715,train,10.502752,1
54,-0.82162064,-0.62159824,0.5730399,-0.19436681,-0.295113,-0.9615165,-0.96460587,-0.6273834,-0.47272947,-0.8172446,-0.21841078,-0.74814725,-0.8229358,-0.5118389,-0.87802523,-0.27599287,0.6955501,-0.41069716,-0.83035344,0.5184693,0.24381685,0.8431364,0.25243646,-0.7917114,-0.70165205,-0.70565367,-0.76597637,-0.2390186,-0.8908924,-0.2781843,-0.64248437,0.32906783,0.3688005,0.1781747,-0.6446056,-0.082664,-0.16532592,-0.1973834,-0.6404417,-0.60152996,-0.83354664,0.011792193,-0.4191132,-0.7372917,-0.03689785,-0.8494957,train,10.700917,1
55,-0.84119105,-0.6414504,0.57983536,-0.3284023,-0.29822224,-0.9566277,-0.9587036,-0.5759365,-0.55870277,-0.8170174,-0.2974381,-0.72940457,-0.8033082,-0.5157155,-0.78315884,-0.23129655,0.63067454,-0.39808133,-0.8217612,0.7370697,0.25282064,0.76783866,0.17313205,-0.7975079,-0.71154934,-0.5780068,-0.8092219,-0.23594847,-0.8799309,-0.22555275,-0.84801495,0.37921706,0.38975996,0.089790784,-0.61404634,-0.08379402,-0.14935505,-0.2644563,-0.66467434,-0.6403365,-0.8541687,-0.04967305,-0.5406869,-0.69934183,0.20054664,-0.80168676,train,10.899082,1
56,-0.8381712,-0.73899007,0.57484037,-0.33195326,-0.2815394,-0.9663767,-0.96435523,-0.668991,-0.57396835,-0.8348574,-0.19843683,-0.604376,-0.7993555,-0.49763003,-0.70726556,-0.24564691,0.7239147,-0.43308908,-0.8406454,0.5004304,0.3085583,0.8006661,0.26772407,-0.8210549,-0.7851707,-0.7235423,-0.82017565,-0.1752908,-0.883567,-0.2398136,-0.7404564,0.38545844,0.39016482,0.10476763,-0.62031096,-0.08971839,-0.19541328,-0.45638227,-0.6231605,-0.7383569,-0.7621477,-0.055094853,-0.45541963,-0.72517854,0.075162284,-0.85997665,train,11.097248,1
57,-0.8551641,-0.6668699,0.5179867,-0.3031279,-0.28473508,-0.965811,-0.9657335,-0.6326408,-0.6395773,-0.8516276,-0.075553626,-0.43495464,-0.8306268,-0.49848458,-0.8516023,-0.18705727,0.63778687,-0.42172077,-0.79962766,0.22501776,0.26937264,0.7500056,0.28817123,-0.8163416,-0.73150945,-0.7561698,-0.7876425,-0.1584639,-0.8958548,-0.2656676,-0.6611693,0.4093956,0.49233308,0.03662962,-0.64845115,-0.069275096,-0.15339065,-0.2847922,-0.6400963,-0.67407054,-0.80476314,-0.013690122,-0.49447522,-0.6991318,0.16433208,-0.84384906,train,11.295413,1
58,-0.84348816,-0.663949,0.4669329,-0.3678403,-0.24352741,-0.9744628,-0.97872525,-0.62844867,-0.6652217,-0.8394227,0.2058185,-0.38895828,-0.8680626,-0.44540668,-0.77296853,-0.21045657,0.742418,-0.624969,-0.81726325,0.16591498,0.2788443,0.72859627,0.3002102,-0.84025675,-0.73785764,-0.7318291,-0.8264011,-0.121750906,-0.8775106,-0.21659604,-0.65407544,0.3673547,0.48078272,-0.009486511,-0.66173416,-0.104836434,-0.14550355,-0.28613746,-0.5693357,-0.71312153,-0.87973297,0.034069616,-0.61199826,-0.70144236,0.10830201,-0.8505923,train,11.493578,1
59,-0.8593586,-0.6552314,0.40344703,-0.38774014,-0.21445343,-0.9718053,-0.97197574,-0.621531,-0.6876071,-0.8259318,0.23360834,-0.2768403,-0.824308,-0.47955918,-0.8415501,-0.2503999,0.7139258,-0.62179357,-0.80844027,0.14094672,0.27095318,0.65921843,0.20848462,-0.7980959,-0.7636756,-0.7471894,-0.75041,-0.08655159,-0.8254537,-0.2241669,-0.6247387,0.4262122,0.54115164,-0.120069936,-0.642295,-0.106403045,-0.20461735,-0.27985466,-0.610029,-0.6375269,-0.8924287,-0.12169202,-0.5617583,-0.6795967,0.19200547,-0.84790426,train,11.691743,1
60,-0.87787855,-0.6756013,0.497354,-0.34580886,-0.26988393,-0.9644367,-0.9745531,-0.62347937,-0.71551526,-0.8281086,0.27963525,-0.37942445,-0.8444848,-0.59377843,-0.814132,-0.23540972,0.7546304,-0.6451394,-0.79212385,0.113035835,0.27725375,0.68325305,0.11503918,-0.81451476,-0.7053551,-0.72013855,-0.82870966,-0.06492401,-0.8585689,-0.27598903,-0.7299181,0.3794983,0.52228796,-0.053235132,-0.62586373,-0.12845396,-0.19586277,-0.2531681,-0.56799346,-0.6272021,-0.83581084,-0.12067996,-0.5541376,-0.70102227,0.20191322,-0.8595206,train,11.889908,1
61,-0.8755786,-0.6567393,0.42877552,-0.38684997,-0.26378652,-0.96644866,-0.9724777,-0.5926322,-0.74271774,-0.89036334,0.07772471,-0.46713096,-0.8259158,-0.5423748,-0.7872321,-0.20168182,0.7232477,-0.6451742,-0.7991671,-0.085307665,0.2604733,0.6574038,0.27670553,-0.84695685,-0.7811846,-0.74840814,-0.85836077,-0.07252331,-0.8544499,-0.2327309,-0.6857337,0.5457197,0.5724211,-0.022629885,-0.6413343,-0.15246631,-0.1974676,-0.32884097,-0.57147765,-0.6824383,-0.83653474,-0.09341859,-0.7163734,-0.7120851,0.24461906,-0.85777533,train,12.088074,1
62,-0.8838021,-0.68590796,0.41353172,-0.3832482,-0.24495338,-0.9760606,-0.98723394,-0.65730244,-0.78366363,-0.9209136,-0.05210595,-0.50784034,-0.9156601,-0.5277622,-0.6457952,-0.19418673,0.7272285,-0.6075422,-0.78534883,0.23755383,0.21177456,0.61248904,0.34339768,-0.8330209,-0.81160146,-0.7560498,-0.84726316,-0.057727937,-0.87778133,-0.26823047,-0.68476474,0.5441616,0.5237219,-0.06270778,-0.61925185,-0.12439689,-0.20964995,-0.2127249,-0.64132065,-0.7264504,-0.89769655,-0.07894171,-0.6440323,-0.71495587,0.100785784,-0.8237613,train,12.286239,1
63,-0.88980687,-0.6824696,0.43080938,-0.501906,-0.2587346,-0.98384845,-0.9591587,-0.6631881,-0.7635413,-0.90086085,0.037342597,-0.62983656,-0.83404124,-0.5640344,-0.6726643,-0.17161007,0.77677375,-0.629995,-0.7730109,-0.18110394,0.25467202,0.5218691,0.23160711,-0.8498082,-0.7653323,-0.7562005,-0.86763954,-0.05785675,-0.8762644,-0.2047988,-0.70581317,0.53564465,0.5716635,-0.119834885,-0.65194947,-0.1765208,-0.23260176,-0.3063344,-0.6214778,-0.7036805,-0.8587264,-0.09938309,-0.6822335,-0.64724827,0.048513837,-0.8372348,train,12.484404,1
64,-0.8903187,-0.698699,0.4010511,-0.40322933,-0.3196732,-0.9907166,-0.9832376,-0.6769952,-0.7982472,-0.9320579,-0.09075119,-0.51255804,-0.8994818,-0.52110225,-0.74960965,-0.22919428,0.8297193,-0.6284095,-0.7116414,0.37143496,0.23664396,0.61198026,0.078540035,-0.8310954,-0.819086,-0.76074123,-0.7994378,-0.025427546,-0.8704618,-0.18671164,-0.6501364,0.6049192,0.6052351,-0.12048652,-0.68218607,-0.2288628,-0.22858755,-0.31795332,-0.6873536,-0.6919242,-0.9127778,-0.16069211,-0.57103163,-0.66741353,0.08267851,-0.832903,train,12.682569,1
65,-0.9091403,-0.7312837,0.42440376,-0.37323257,-0.3118554,-0.9768203,-0.9732029,-0.6361618,-0.7551804,-0.9120673,-0.13764654,-0.6444067,-0.8916573,-0.5783955,-0.68569916,-0.16557744,0.74546105,-0.64304876,-0.7238196,0.028920911,0.28640333,0.54556227,0.14427671,-0.8433264,-0.79035807,-0.7357487,-0.8100208,-0.013889582,-0.8847947,-0.1640636,-0.6649475,0.54834014,0.5273534,-0.09929388,-0.64196515,-0.2151764,-0.22007619,-0.41526318,-0.7064904,-0.6461134,-0.9138201,-0.0619775,-0.62031096,-0.6771461,0.104202256,-0.8447466,train,12.8807335,1
66,-0.9028114,-0.742648,0.33406332,-0.38094416,-0.30205855,-0.97352344,-0.98231286,-0.65443426,-0.71713436,-0.9169948,-0.19930525,-0.67841005,-0.8868271,-0.47288558,-0.7105357,-0.14053288,0.8021468,-0.636879,-0.69825274,-0.004610809,0.28937688,0.5709898,0.25644946,-0.8472889,-0.8489854,-0.75793266,-0.79616857,-0.030729074,-0.8634262,-0.13547271,-0.73542917,0.5853984,0.6140261,-0.020382596,-0.67384243,-0.16052197,-0.2123712,-0.37227008,-0.712032,-0.69886315,-0.89470613,0.0005149792,-0.6961981,-0.65109926,0.13255893,-0.8453383,train,13.078899,1
67,-0.907701,-0.7480085,0.3550518,-0.37060562,-0.32917872,-0.97556424,-0.9684301,-0.6172212,-0.66395736,-0.9079777,-0.19279201,-0.74957854,-0.8673794,-0.536778,-0.72828996,-0.10854166,0.70139676,-0.6899213,-0.7309228,-0.17903106,0.24468088,0.5141481,0.14790751,-0.83486134,-0.86251295,-0.7474725,-0.89213663,0.009886917,-0.88765436,-0.102894865,-0.68348765,0.58273745,0.6241964,-0.13700433,-0.6865786,-0.17952338,-0.2554339,-0.37166324,-0.6528804,-0.6601187,-0.9381011,-0.09196467,-0.60390854,-0.64738834,0.113426715,-0.7976232,train,13.277064,1
68,-0.9131923,-0.697109,0.33909205,-0.43171027,-0.35913882,-0.96679574,-0.992604,-0.62122566,-0.6165236,-0.90897715,-0.19105515,-0.75694036,-0.8356037,-0.49524266,-0.68174344,-0.14994745,0.8827048,-0.57808816,-0.7300572,-0.19454314,0.28882593,0.55550706,0.091343395,-0.8631897,-0.8011383,-0.7620159,-0.81355274,0.005859951,-0.86802673,-0.123409495,-0.67294043,0.59887874,0.67099744,-0.11954121,-0.6596653,-0.16910629,-0.19468883,-0.37138197,-0.6922462,-0.7311216,-0.916999,-0.03876356,-0.5577133,-0.6485086,0.11855142,-0.7431498,train,13.475229,1
69,-0.8977989,-0.71173406,0.3885489,-0.4681726,-0.334025,-0.97533435,-0.9790885,-0.62152433,-0.5593502,-0.9220506,-0.17368649,-0.7395488,-0.8913593,-0.5852198,-0.74908054,-0.13212375,0.88362473,-0.64613837,-0.7269713,0.05667821,0.21798185,0.520865,0.14962736,-0.84348625,-0.7991552,-0.76352286,-0.85659164,0.018885316,-0.8799157,-0.101495616,-0.6774129,0.53132397,0.6956621,-0.15144974,-0.6948239,-0.18266016,-0.2082538,-0.39685524,-0.6840139,-0.7864835,-0.89563704,-0.12669013,-0.5318735,-0.62869346,0.14417492,-0.7800889,train,13.673394,1
70,-0.8939562,-0.77646005,0.38085833,-0.41892138,-0.36080146,-0.97108054,-0.9741487,-0.6613063,-0.570992,-0.95398104,-0.17412071,-0.75566685,-0.9420078,-0.52648056,-0.6890154,-0.113477446,0.9244986,-0.6149643,-0.7100087,-0.47718427,0.30319443,0.5431584,0.22606535,-0.8230481,-0.8197348,-0.7333995,-0.8513523,0.0633944,-0.87023413,-0.092122264,-0.6454689,0.6256799,0.72427034,-0.1016642,-0.6775723,-0.18379301,-0.19313288,-0.43470097,-0.69945145,-0.7151228,-0.9206025,-0.1409258,-0.6462379,-0.6288335,0.12606765,-0.77097774,train,13.87156,1
71,-0.91173124,-0.73466986,0.3580661,-0.37075472,-0.3643437,-0.967422,-0.98386365,-0.6439404,-0.5372981,-0.93607926,-0.27702996,-0.7177955,-0.8787078,-0.46254197,-0.6946701,-0.13742517,0.8152475,-0.5890951,-0.7131677,-0.21694446,0.2925481,0.48440143,0.23103382,-0.8614102,-0.82299644,-0.75878483,-0.8706253,0.08591535,-0.87107426,-0.07161136,-0.64267427,0.58857274,0.75816554,-0.18045804,-0.6983295,-0.22959884,-0.2687838,-0.3882024,-0.67985016,-0.721308,-0.90168935,-0.057187486,-0.5912806,-0.6179107,0.10932696,-0.7958505,train,14.069725,1
72,-0.91860604,-0.73599344,0.394967,-0.305452,-0.34482384,-0.96453655,-0.9799579,-0.5626861,-0.5378666,-0.8959943,-0.22839774,-0.640926,-0.93798673,-0.42996925,-0.6324843,-0.12462867,0.9292284,-0.5651321,-0.6830223,-0.19086388,0.32629627,0.49607384,0.21727498,-0.87448865,-0.8169113,-0.7512896,-0.8754313,0.068278015,-0.8477042,-0.05912382,-0.45633894,0.57258224,0.77375185,-0.09657411,-0.69675547,-0.17080511,-0.21519381,-0.29465383,-0.63347465,-0.8003865,-0.88069165,-0.05545402,-0.5506096,-0.6042571,0.18688077,-0.7765039,train,14.26789,1
73,-0.88471305,-0.7555355,0.42820254,-0.26154396,-0.29561576,-0.95409715,-0.96336734,-0.60625166,-0.49301,-0.9429143,-0.267043,-0.51726854,-0.89494103,-0.55195767,-0.670668,-0.07956675,0.9039655,-0.5484884,-0.6721197,-0.2736098,0.2992229,0.52716005,0.24785018,-0.8532797,-0.815364,-0.7510539,-0.80077416,0.1052824,-0.85469586,0.012683262,-0.7373555,0.56391037,0.78741014,-0.1867341,-0.6941787,-0.19176888,-0.22877882,-0.33793244,-0.59266603,-0.77377224,-0.9323243,-0.17005646,-0.6219257,-0.5776502,-0.01366587,-0.8605489,train,14.466055,1
74,-0.9029865,-0.70624065,0.43470874,-0.32794672,-0.3017401,-0.9609172,-0.9981376,-0.6001284,-0.47252703,-0.8796627,-0.33564916,-0.36165577,-0.93343854,-0.47917178,-0.70321804,-0.06768429,0.913556,-0.586412,-0.6120004,-0.44478762,0.30287218,0.56077087,0.19224155,-0.8324019,-0.7823053,-0.77761954,-0.99630696,0.15263669,-0.87897855,0.011983686,-0.72903305,0.62892365,0.8233408,-0.0976999,-0.64648366,-0.21207908,-0.2602218,-0.38949192,-0.6014935,-0.8192975,-0.900707,0.019132406,-0.6246993,-0.5112729,0.19644688,-0.82930845,train,14.66422,1
75,-0.90388346,-0.75378335,0.38496017,-0.42222401,-0.29882902,-0.9621142,-0.98162615,-0.56403404,-0.40787852,-0.89679384,-0.30568823,-0.32165822,-0.9046591,-0.5171609,-0.54851145,-0.103788674,0.87622166,-0.5426726,-0.628158,-0.19407442,0.26753327,0.45038888,0.15115613,-0.85036904,-0.8110001,-0.7749829,-0.8191474,0.1251708,-0.86416245,-0.02617589,-0.78981495,0.6224099,0.792766,-0.16317408,-0.6881138,-0.2936239,-0.3033679,-0.3926818,-0.6226572,-0.81602854,-0.8959401,-0.047299672,-0.60759854,-0.5098025,0.104202256,-0.8423617,train,14.862386,1
76,-0.8938965,-0.72658885,0.3731701,-0.2924427,-0.265025,-0.9631839,-0.9889553,-0.61202943,-0.4836912,-0.89142764,-0.41641337,-0.4091208,-0.9602407,-0.48560628,-0.4880144,-0.04912938,0.81661505,-0.53519416,-0.6182271,-0.317846,0.26364484,0.46937406,0.19625454,-0.8612805,-0.8118095,-0.76508045,-0.74549305,0.11350448,-0.83764595,0.01983005,-0.60325336,0.57481885,0.75965875,-0.26327947,-0.67633116,-0.25270003,-0.2659919,-0.38236675,-0.62955064,-0.72969514,-0.9049982,-0.06492429,-0.5319058,-0.47325304,0.16023232,-0.8056553,train,15.060551,1
77,-0.91142863,-0.75927734,0.40317613,-0.37664345,-0.23578194,-0.96761435,-0.9724148,-0.5931905,-0.5216527,-0.91353554,-0.22666088,-0.4212801,-0.95400506,-0.5263252,-0.46872473,-0.06768429,0.7769004,-0.51541704,-0.6110256,-0.2142318,0.2304373,0.5158694,0.0760558,-0.8471288,-0.7984408,-0.7656263,-0.805674,0.077851646,-0.86190355,0.037514072,-0.60172987,0.57453704,0.7725319,-0.3138356,-0.67019963,-0.25470585,-0.2615809,-0.3807373,-0.62111586,-0.8042448,-0.8914379,-0.13041487,-0.48980406,-0.43740374,0.18312265,-0.8420812,train,15.258716,1
78,-0.92234594,-0.71893656,0.40543073,-0.38260645,-0.18313256,-0.9651029,-0.9776013,-0.607512,-0.52967876,-0.87057513,-0.23447677,-0.43624723,-0.9246982,-0.57872117,-0.5585834,-0.01540149,0.8446363,-0.6901145,-0.6100224,-0.42593175,0.1821543,0.46303225,0.13644181,-0.85087466,-0.7498282,-0.7408725,-0.8315612,0.10442063,-0.84400237,-0.016943373,-0.5907343,0.55780727,0.82821834,-0.35870868,-0.6537684,-0.2832976,-0.23546594,-0.4239206,-0.6281343,-0.81857353,-0.8970716,-0.04285851,-0.5379159,-0.36255425,0.263068,-0.81962323,train,15.456881,1
79,-0.8952241,-0.7656512,0.48394012,-0.45221734,-0.2444179,-0.96604174,-0.9713086,-0.56044567,-0.44911906,-0.91015255,-0.12635693,-0.5386295,-0.8161382,-0.55091476,-0.4559064,-0.063388325,0.85031605,-0.7417681,-0.49323976,-0.42501128,0.20867664,0.52928954,0.17943817,-0.86733633,-0.76292616,-0.776057,-0.80915946,0.08824031,-0.8393494,0.019698154,-0.65021956,0.556637,0.87825036,-0.38599977,-0.65811896,-0.2208006,-0.23684311,-0.34596938,-0.5523581,-0.78925985,-0.9089518,-0.016449556,-0.55399126,-0.31683236,0.16672361,-0.6810201,train,15.6550455,1
80,-0.8845075,-0.74094117,0.35873702,-0.50649077,-0.05614889,-0.96127427,-0.9969265,-0.5005898,-0.44800377,-0.9277078,0.014763352,-0.5692548,-0.86344355,-0.52702445,-0.44961408,-0.004341666,1.0,-0.6474523,-0.6179155,-0.69877416,0.25360137,0.45860568,0.11847889,-0.8468279,-0.6792551,-0.74433786,-0.7722073,0.07666711,-0.8189605,0.039136752,-0.6204829,0.4415478,0.8523245,-0.39659688,-0.6425081,-0.16832793,-0.20988666,-0.30195186,-0.57848376,-0.79236466,-0.89684683,-0.055192396,-0.53362894,-0.30135834,0.20669627,-0.7069202,train,15.853211,1
81,-0.90472716,-0.75567,0.4387803,-0.5100479,-0.22758277,-0.9581259,-0.98739433,-0.605047,-0.4361814,-0.88325703,0.32392532,-0.5655786,-0.89155227,-0.46841747,-0.36037886,0.029112015,0.9383528,-0.64681494,-0.59979796,-0.24266462,0.27159828,0.46531573,0.24154405,-0.85943145,-0.762781,-0.74405307,-0.87516123,0.054592095,-0.81713015,-0.005076277,-0.5344527,0.46619532,0.87409514,-0.45283613,-0.68258876,-0.24965593,-0.24259403,-0.42133453,-0.60367435,-0.76594085,-0.9255576,-0.14027323,-0.5030382,-0.25794706,0.35428765,-0.77454984,train,16.051376,1
82,-0.90459466,-0.76149666,0.45636165,-0.5137881,-0.23861349,-0.96101457,-0.9830896,-0.58010185,-0.3988941,-0.90324986,0.26356927,-0.6737395,-0.8972943,-0.5239479,-0.33426365,-0.0057127187,0.8153295,-0.6200013,-0.5652132,-0.35534763,0.23095696,0.5034535,0.12631378,-0.8644648,-0.7212108,-0.74369454,-0.80040926,0.056338567,-0.80801636,0.036524657,-0.5756436,0.41960004,0.8771019,-0.3957692,-0.64920396,-0.24207436,-0.24046095,-0.36007106,-0.6329682,-0.80673903,-0.9139803,-0.038250398,-0.53778106,-0.23568128,0.263068,-0.7650269,train,16.249542,1
