,AIBL,AIBR,ALA,ALNL,AS10,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,DA1,DA7,DA9,DB7,DVA,DVB,DVC,PDA,PHAL,PHAR,PLML,PVNL,RIBL,RIBR,RID,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEV,SABD,SABVL,SABVR,SIADL,SIADR,SIAVL,SIAVR,SMDVL,URYDL,URYDR,URYVL,URYVR,VA1,VA11,VA12,VB11,VD13,train_test_label,time_in_seconds,tau
26,-0.8105488,-0.8462045,0.033701926,0.3049766,-0.78226584,0.20180145,0.3696788,-0.94893914,-0.9416896,0.35474005,0.41831368,-0.8758155,-0.7997885,0.05677846,-0.273522,-0.9533476,-0.66322935,0.0075263656,-0.32024622,-0.7149856,-0.75939226,-0.6529972,0.18598185,-0.13072942,-0.6130491,0.21957786,0.26774862,-0.49987528,0.5207188,0.07042766,-0.5749962,-0.74548095,0.89858234,-0.40523562,-0.52967274,-0.5182413,-0.22543089,-0.6419972,-0.36424282,-0.12362679,0.33693117,0.44743234,0.04015241,-0.17265582,-0.92849976,0.49487343,0.14445159,-0.10679278,-0.21020551,-0.4537553,-0.9542609,0.032322943,-0.016229913,0.6496892,train,7.4899974,1
27,-0.79963994,-0.8323917,0.006752588,0.314076,-0.77757573,0.25852132,0.35152012,-0.9443514,-0.9344177,0.31372827,0.4909184,-0.81433564,-0.78253436,0.09684933,-0.30174845,-0.95492035,-0.7201269,0.031973243,-0.26161337,-0.76913065,-0.746884,-0.61508405,0.3795933,-0.1466457,-0.2984595,0.1815438,0.3827168,-0.47606432,0.5252002,0.13254462,-0.5724071,-0.7251789,0.9357886,-0.43119127,-0.5759237,-0.4761417,-0.20320345,-0.64185876,-0.26546422,-0.114825286,0.22053227,0.4801283,0.13575962,-0.17883165,-0.9078113,0.41393906,0.33040357,-0.10157757,-0.33798423,-0.41748366,-0.88776326,0.12259763,-0.15717056,0.6937027,train,7.7780743,1
28,-0.8037125,-0.84269655,-0.026460977,0.22514895,-0.8350085,0.31409195,0.29706833,-0.9466377,-0.9374721,0.27862546,0.4664437,-0.838539,-0.80007315,0.08047423,-0.2690482,-0.9515178,-0.7497746,-0.016923778,-0.31966937,-0.7904314,-0.729275,-0.6383964,0.26889923,-0.33806753,-0.67193294,0.2080558,0.35002464,-0.4701848,0.50022596,0.025462694,-0.58698285,-0.71187043,0.939893,-0.4253733,-0.5744859,-0.45654115,-0.22648548,-0.66411346,-0.33978894,-0.14621232,0.26672322,0.46190748,0.0029193657,-0.23356706,-0.92954665,0.40836117,0.23303346,-0.0070946715,-0.08180037,-0.44958928,-0.8615306,0.14492454,-0.06079253,0.6622261,train,8.066151,1
29,-0.83749586,-0.8442712,-0.047985338,0.09490513,-0.7967052,0.27156466,0.23007287,-0.9462588,-0.93667287,0.2078368,0.35706443,-0.8264079,-0.81758606,-0.097030744,-0.23290643,-0.99721885,-0.748197,0.0071895253,-0.4718669,-0.77564967,-0.756175,-0.6538088,0.4339624,-0.35494012,-0.5651454,0.23003745,0.214867,-0.48466042,0.43642378,-0.06676549,-0.5908017,-0.73029804,0.8250409,-0.4327049,-0.5904628,-0.51092476,-0.24895166,-0.6910056,-0.4191472,-0.2114782,0.20872444,0.4175183,-0.0308568,-0.22364083,-0.9443302,0.29796696,0.283635,-0.16751818,-0.16756168,-0.51704794,-0.89286447,0.303479,-0.048199434,0.5319898,train,8.354228,1
30,-0.80951625,-0.8520492,0.15822926,0.49297658,-0.76094496,0.22815835,0.39060324,-0.9417206,-0.92684656,0.27586284,0.43320897,-0.8243807,-0.7906142,0.1641814,0.034973595,-0.9243074,-0.6179058,0.005058008,-0.24883069,-0.7231781,-0.7188481,-0.5889714,0.55222476,-0.3141681,-0.32505015,0.35887817,0.52832896,-0.4669278,0.55904305,-0.04541037,-0.59855425,-0.7001454,0.86070454,-0.4303945,-0.49912152,-0.43841827,-0.19428024,-0.61967576,-0.21607432,-0.11371278,0.30805895,0.5700171,0.10399972,-0.18500917,-0.93458873,0.54777616,0.14036617,-0.21216914,0.018773835,-0.42437455,-0.78973466,0.07973325,-0.058143128,0.55430764,train,8.642304,1
31,-0.78392684,-0.833911,0.12315115,0.22557506,-0.80675465,0.26829532,0.31086203,-0.9313582,-0.92251843,0.31726137,0.4446609,-0.85672843,-0.7862779,0.4819492,0.22226183,-0.9275168,-0.63999367,0.01740213,-0.2898697,-0.6612059,-0.73104453,-0.55420554,0.50557387,-0.28795165,-0.41349483,0.39591298,0.62055033,-0.44453192,0.54136384,-0.09229316,-0.58989275,-0.66745126,0.85078317,-0.31176415,-0.55350137,-0.37965026,-0.10348177,-0.56887996,-0.2451677,-0.0985941,0.3740358,0.4818993,0.19270916,-0.17846939,-0.9260914,0.6064944,0.14120285,0.050731238,-0.17000441,-0.37451148,-0.7697315,0.27906105,0.10788467,0.541812,train,8.930382,1
32,-0.8076832,-0.8477763,-0.0348695,0.2668283,-0.77232623,0.23022789,0.401289,-0.94113153,-0.9322097,0.29465875,0.3993675,-0.86877996,-0.80567133,0.39477634,0.26328096,-0.93433154,-0.70978975,-0.034184877,-0.24011725,-0.6569235,-0.7199688,-0.5366003,0.25616857,-0.33519185,-0.44009918,0.28886414,0.3275981,-0.44037104,0.5350325,-0.10767169,-0.62363005,-0.7397713,0.83941656,-0.41243872,-0.64156324,-0.38174412,-0.13501073,-0.7107265,-0.30700663,-0.21310459,0.17584047,0.45601135,0.13237467,-0.19241957,-0.9239785,0.22662242,0.2595027,-0.2812841,-0.22256248,-0.43348446,-0.94633394,0.1361054,0.07906741,0.72561896,train,9.218458,1
33,-0.8219622,-0.840772,-0.13768871,0.06470085,-0.8022952,0.2423391,0.24308003,-0.93593293,-0.94208336,0.3112485,0.40005085,-0.8651953,-0.7861052,0.7195622,0.31948522,-0.94540834,-0.8171065,0.045243856,-0.34331986,-0.7105451,-0.74405736,-0.5229237,0.052864246,-0.4148719,-0.33457294,0.35756952,0.4003878,-0.41505712,0.4647468,-0.069363125,-0.62297344,-0.74523246,0.8335412,-0.434058,-0.6702583,-0.37813795,-0.19747114,-0.6545026,-0.37892386,-0.13903475,0.27429232,0.43049833,0.11041422,-0.29157215,-0.9247342,0.3532797,0.09425305,0.025983745,-0.20862153,-0.46793577,-0.8618368,0.08710553,-0.06539143,0.59489983,train,9.506536,1
34,-0.81756985,-0.87906194,-0.17811441,0.107643746,-0.8579861,0.13417497,0.27597776,-0.94986963,-0.94628227,0.29608366,0.4041346,-0.8775098,-0.8132027,0.7609647,0.52629423,-0.95451957,-0.7145633,-0.035371453,-0.29689133,-0.6873556,-0.7509203,-0.5261014,-0.022349175,-0.27244985,-0.3104355,0.37139565,0.32967588,-0.4076381,0.44871485,-0.2021322,-0.6188675,-0.763297,0.7421656,-0.42850536,-0.64546436,-0.38746342,-0.2408993,-0.68796986,-0.38884327,-0.17901647,0.2987091,0.47329164,0.11842789,-0.20329255,-0.9214433,0.135068,0.10537221,-0.44822767,-0.198876,-0.49827662,-0.9524001,-0.14550677,0.037831288,0.6013625,train,9.794612,1
35,-0.81949323,-0.85901475,-0.17856401,0.29325372,-0.7750419,0.06706853,0.29566535,-0.9402,-0.9461808,0.30815992,0.3487048,-0.8751009,-0.7873317,0.6154556,0.446437,-0.9284165,-0.6006405,0.024008788,-0.32537088,-0.62813824,-0.74572504,-0.47163057,0.45417765,-0.38463852,-0.5108739,0.37027404,0.2280481,-0.37735566,0.49800044,-0.13385445,-0.6221468,-0.70399153,0.7468385,-0.49040616,-0.6351003,-0.3818017,-0.21546449,-0.707198,-0.40770265,-0.2584907,0.28592116,0.51786417,0.1602935,-0.26549488,-0.9366592,0.15223509,0.18021165,-0.2937929,-0.13887021,-0.5102194,-0.908294,0.10138577,-0.037962228,0.5749848,train,10.082688,1
36,-0.85520905,-0.8573247,-0.1055686,-0.61084396,-0.9207648,-0.080680326,0.14431499,-0.9500132,-0.94799525,0.20599174,0.25138858,-0.9131101,-0.8111042,0.33624256,0.33293867,-0.96066135,-0.7018602,-0.084057495,-0.49417815,-0.6717125,-0.7654945,-0.50315416,0.032265395,-0.27397868,-0.24135107,0.36884776,0.08631078,-0.44967836,0.46658084,-0.17259815,-0.6587138,-0.74231076,0.6901006,-0.48347235,-0.6336949,-0.4413825,-0.24539874,-0.73050123,-0.40002066,-0.27408096,0.21365091,0.3032545,0.13064522,-0.30739492,-0.97775126,0.4277348,0.20274594,-0.5021437,-0.06699925,-0.5106035,-0.95260984,0.07784232,-0.0625677,0.42106158,train,10.370766,1
37,-0.8638528,-0.8800032,-0.1406282,-0.6641996,-0.84030825,-0.097143546,0.20828551,-0.95711505,-0.9455401,0.18864533,0.2734272,-0.888592,-0.8013387,0.24351077,0.16417429,-0.9504928,-0.7718589,-0.27448654,-0.4164288,-0.4260905,-0.78771526,-0.58410573,0.22893505,-0.37888443,-0.2711926,0.31317177,0.09878762,-0.44505137,0.40391675,-0.28455853,-0.6514584,-0.73787385,0.63502514,-0.52530736,-0.6333325,-0.43464187,-0.30878434,-0.7545624,-0.5099495,-0.27306476,0.15492588,0.46183178,0.07236846,-0.2738214,-0.9667679,-0.017814025,0.2885995,-0.4062753,-0.19700667,-0.5609992,-0.9541695,-0.12659062,-0.27411675,0.48458055,train,10.658842,1
38,-0.83142006,-0.85348487,-0.053049933,-0.6085051,-0.797227,-0.006181778,0.2618205,-0.94808096,-0.9439552,0.27149996,0.4098872,-0.8820036,-0.8056205,0.19006462,0.18097064,-0.9356779,-0.7408254,-0.08041914,-0.3999824,-0.5078961,-0.78185886,-0.5582425,0.5793687,-0.39246744,-0.40848756,0.48863104,0.4179297,-0.40090355,0.50518006,-0.21586452,-0.61729205,-0.7368146,0.7939715,-0.4976604,-0.56882924,-0.35142842,-0.18128593,-0.7083542,-0.35607743,-0.23507543,0.2153773,0.3838043,0.13741103,-0.29924428,-0.9542647,0.31743538,0.18912446,-0.1730459,-0.057111233,-0.50229174,-0.8822744,-0.041008927,-0.026568396,0.56288385,train,10.946919,1
39,-0.8319309,-0.8765244,-0.03250624,-0.16825049,-0.76685274,0.0015283913,0.25899535,-0.9443815,-0.9420347,0.26719162,0.40152612,-0.87373626,-0.7832939,0.11346808,-0.017237345,-0.93587625,-0.6956275,-0.003910694,-0.263321,-0.52841765,-0.7563917,-0.5532797,0.39489323,-0.36491036,-0.41121358,0.35714707,0.48099193,-0.38711593,0.52130693,-0.1576908,-0.6334005,-0.7025135,0.80415416,-0.48545948,-0.57541007,-0.26749778,-0.20532562,-0.7490203,-0.41712853,-0.20987956,0.2007905,0.4653062,0.1763885,-0.26573503,-0.94668835,0.4216712,0.103849486,-0.20804504,-0.07728987,-0.49931505,-0.8759708,0.035594516,0.21587321,0.6299524,train,11.234996,1
40,-0.8183468,-0.8685877,-0.068706684,-0.04966689,-0.79012644,-0.0027209176,0.2439189,-0.93088865,-0.92575985,0.27661023,0.35841373,-0.85931456,-0.7772973,0.22418565,-0.043982048,-0.93083507,-0.75969076,-0.04417071,-0.27491722,-0.626775,-0.7410306,-0.5199325,0.55417585,-0.3892851,-0.41360334,0.45503,0.21342517,-0.33899328,0.47437754,-0.15124662,-0.6007668,-0.6847471,0.8592733,-0.469444,-0.55020887,-0.27162844,-0.1446857,-0.7333951,-0.3523789,-0.18665835,0.3441111,0.540461,0.21917441,-0.2578271,-0.91330403,0.3228939,0.21729408,-0.1552356,-0.08959587,-0.5129616,-0.8545402,0.10133857,0.040449847,0.59763634,train,11.523073,1
41,-0.8369491,-0.8831402,-0.011167288,0.38470557,-0.8502069,-0.057994608,0.19619696,-0.9451171,-0.93978465,0.2495303,0.36531466,-0.8636569,-0.7577547,0.020734627,-0.14317143,-0.9497318,-0.77840316,-0.07095966,-0.3214713,-0.70326257,-0.7411989,-0.56925786,0.5699171,-0.4707433,-0.38458946,0.32687053,0.32720113,-0.3332548,0.4910846,-0.1808134,-0.60306215,-0.72109324,0.8327911,-0.4738221,-0.6258675,-0.19632667,-0.19669244,-0.7256549,-0.37318,-0.2246127,0.21756522,0.4788056,0.17969535,-0.20406394,-0.9325424,0.3684961,0.07561453,-0.161097,-0.17526376,-0.47756308,-0.8325582,-0.074300885,0.1496908,0.6966281,train,11.81115,1
42,-0.8410735,-0.86577994,0.050605133,0.15341045,-0.84027416,-0.13279635,0.08082644,-0.9320238,-0.9298868,0.25103694,0.33488783,-0.836522,-0.77343047,-0.059901956,-0.15047689,-0.942278,-0.75462085,-0.0028412007,-0.34810823,-0.6691541,-0.7355365,-0.60325617,0.7941424,-0.41115373,-0.42313337,0.38230813,0.33002666,-0.35922027,0.49295437,-0.24671802,-0.6192151,-0.7164004,0.77633,-0.46761423,-0.5742181,-0.23356126,-0.12366614,-0.7150497,-0.3894849,-0.13207543,0.33441547,0.5052909,0.0869267,-0.3035921,-0.9439267,0.4425115,0.19840719,-0.25388324,-0.0731819,-0.56811535,-0.84813607,0.037452925,0.24705102,0.5491668,train,12.099226,1
43,-0.860658,-0.8770359,0.01673968,-0.20332128,-0.8904522,-0.23257013,-0.0056678485,-0.945914,-0.95540035,0.16372266,0.33567232,-0.8295898,-0.8037814,-0.20440124,-0.29122803,-0.9319937,-0.7006204,-0.0493084,-0.40717474,-0.6813614,-0.7476751,-0.6148155,0.24562913,-0.4353458,-0.42157146,0.3867631,0.26142177,-0.3908891,0.53025883,-0.3306389,-0.59869534,-0.7555738,0.76856303,-0.5035903,-0.6168018,-0.16272368,-0.18928973,-0.725238,-0.5607792,-0.19844624,0.12967475,0.47215638,0.11974983,-0.20493671,-0.9556219,-0.005398679,0.117579006,-0.4976159,-0.11934529,-0.5547277,-0.8745493,-0.21100743,-0.018008286,0.4854042,train,12.387303,1
44,-0.8700766,-0.8661909,0.0009802805,-0.050587516,-0.82505083,-0.28699955,0.034678858,-0.9415038,-0.94679886,0.28513247,0.3754178,-0.81540835,-0.79683167,-0.26539,-0.455189,-0.9681644,-0.680186,-0.0015031085,-0.24486572,-0.66066194,-0.7690792,-0.6296712,0.4811938,-0.5164871,-0.3994522,0.2763698,0.118927106,-0.53614694,0.48412225,-0.32865086,-0.48313218,-0.7718856,0.94501585,-0.48647413,-0.5844952,-0.21744278,-0.14796422,-0.7989308,-0.45298895,-0.2896323,-0.027870152,0.4568429,0.14430104,-0.14806426,-0.9290185,-0.1340712,0.028351951,-0.5018656,-0.30186164,-0.63148075,-0.9019107,-0.033393763,0.17191753,0.6677779,train,12.67538,1
45,-0.82458097,-0.85781217,-0.016971864,-0.027144153,-0.7956746,-0.25512624,0.045853913,-0.93550944,-0.9181214,0.23911439,0.3788587,-0.8660173,-0.7306669,0.055858307,-0.3414088,-0.9506389,-0.7435055,-0.0027187618,-0.33028293,-0.6187827,-0.7337415,-0.5663005,0.6221829,-0.51847154,-0.4756637,0.33253902,0.4238578,-0.33545703,0.5636782,-0.20384894,-0.5930759,-0.69354266,0.85718936,-0.49629572,-0.58679086,-0.10004154,-0.044600476,-0.7301748,-0.28530338,-0.160069,0.2271543,0.5499664,0.19414283,-0.16833033,-0.9305024,0.263194,0.07534522,-0.3069969,-0.10434029,-0.51846176,-0.8782314,0.0047171987,0.059481654,0.7379175,train,12.963457,1
46,-0.8011823,-0.83733964,0.09224403,0.5538784,-0.732536,-0.20403346,0.057957716,-0.9249825,-0.93359405,0.29209575,0.55053353,-0.81981,-0.73934555,0.40070128,-0.25218505,-0.92998767,-0.71815944,0.04405662,-0.31777367,-0.6062184,-0.7320469,-0.5560381,0.61179525,-0.47514665,-0.22951518,0.6776433,0.63694775,-0.2792405,0.77211034,-0.17890319,-0.57217854,-0.6642889,0.8564589,-0.45193908,-0.55796623,-0.09332248,0.003102851,-0.6943311,-0.23040158,-0.12927477,0.30395797,0.66969365,0.16142547,-0.12182782,-0.90463066,0.363201,0.21311465,-0.07462124,0.062475007,-0.494833,-0.8182911,0.1112371,0.25256997,0.73197865,train,13.2515335,1
47,-0.8116956,-0.83848715,0.012276442,0.45721373,-0.7334524,-0.29763076,-0.064469755,-0.92817944,-0.9294121,0.22170582,0.4575728,-0.8444234,-0.7771344,0.5623298,-0.2731318,-0.92922217,-0.6243416,0.04438893,-0.29683968,-0.613052,-0.7274754,-0.57898885,0.53152925,-0.48738378,-0.32165977,0.593521,0.33227748,-0.310989,0.547678,-0.19651544,-0.62470216,-0.69506407,0.84079695,-0.43365034,-0.63192326,-0.10068113,0.0141903125,-0.69401544,-0.25829485,-0.22840479,0.33804232,0.57890064,0.24653494,-0.16016245,-0.9308555,0.5162103,0.18741691,-0.39800727,0.034053598,-0.50902325,-0.7976013,0.19948259,0.2208702,0.59385145,train,13.539611,1
48,-0.81513125,-0.84966624,0.11657537,0.4281551,-0.8222625,-0.21817407,-0.0799551,-0.91967434,-0.9250147,0.30428675,0.39801648,-0.8213772,-0.74625975,0.7927485,-0.14574984,-0.93452877,-0.7436989,-0.027300388,-0.2809041,-0.6342968,-0.7083353,-0.6069798,0.4648858,-0.51556057,-0.51024336,0.5332561,0.37826818,-0.26104322,0.6324233,-0.20820914,-0.58895904,-0.6803183,0.8004776,-0.422637,-0.58962435,-0.11280361,0.083925225,-0.69714475,-0.35414124,-0.25171986,0.43052256,0.6279842,0.19940394,-0.20070755,-0.91529727,0.73135066,0.19069858,-0.13000387,-0.0002058078,-0.5352438,-0.8337176,0.16735701,0.27587578,0.62391955,train,13.827687,1
49,-0.8175398,-0.88993984,0.10045934,0.21707773,-0.82359004,-0.19123721,-0.15800539,-0.93018764,-0.9246642,0.25026178,0.4650694,-0.8431133,-0.75842774,0.69076425,-0.20614311,-0.94040906,-0.7206182,0.026400806,-0.2385169,-0.73704356,-0.72739995,-0.6730693,0.3060669,-0.5208558,-0.37894726,0.41250667,0.3418692,-0.26132172,0.564816,-0.21370435,-0.6041703,-0.71663773,0.78060114,-0.43522418,-0.6970154,-0.11210552,0.053251695,-0.74145186,-0.4361546,-0.32633734,0.30790895,0.45491385,0.18397418,-0.2275794,-0.9190954,0.46886644,0.21075375,-0.32637563,-0.13444838,-0.5746539,-0.88452196,0.10342275,0.30328363,0.6513446,train,14.115765,1
50,-0.83256644,-0.8749391,-0.0038003891,0.24738196,-0.8768826,-0.13725765,-0.19113933,-0.9387741,-0.9359823,0.221703,0.3339074,-0.844629,-0.75004673,0.4083164,-0.15629254,-0.9323801,-0.75574857,-0.061785858,-0.29361686,-0.63874954,-0.7341927,-0.68754935,0.5573929,-0.63153815,-0.6401334,0.3446513,0.37023515,-0.2640289,0.5665978,-0.3113564,-0.62826824,-0.70442754,0.7982241,-0.4619319,-0.6581951,-0.055487044,0.097971745,-0.73787665,-0.32434055,-0.3168177,0.22659662,0.47334597,0.18537827,-0.14901222,-0.9187625,0.37006724,0.2265771,-0.23519763,-0.18866268,-0.57059425,-0.9110857,0.050196856,0.1359328,0.5257035,train,14.403841,1
51,-0.8287951,-0.87693465,-0.04053405,0.32832947,-0.8772215,-0.08037657,-0.16524784,-0.93892074,-0.9260534,0.24259716,0.39777502,-0.8803351,-0.7675071,0.1759388,-0.10977054,-0.9748733,-0.6926288,-0.038716912,-0.086301014,-0.6918574,-0.7370002,-0.6976611,0.4521757,-0.56050515,-0.54116577,0.44707233,0.31950268,-0.32835394,0.58896726,-0.3127598,-0.61852324,-0.7278371,0.71625674,-0.49345756,-0.60494685,-0.027205927,0.056449737,-0.7769005,-0.4540545,-0.32233855,0.17374201,0.434732,0.16629323,-0.25800276,-0.900938,0.23521914,0.0854166,-0.3920727,-0.24747351,-0.566822,-0.8543512,0.059963666,0.105512634,0.5868723,train,14.691917,1
52,-0.8304458,-0.8623198,0.03839543,0.2370306,-0.81552964,-0.061620336,-0.1927464,-0.93639195,-0.9404487,0.21424627,0.45559725,-0.8482774,-0.79746217,0.13185483,-0.21352263,-0.9391162,-0.77147037,0.098839074,-0.35123792,-0.6066046,-0.7465034,-0.6841134,0.37167257,-0.62398887,-0.50538385,0.42771277,0.39922974,-0.32278472,0.54791343,-0.28967834,-0.6289725,-0.72909033,0.73593813,-0.50307876,-0.61131173,-0.09857275,0.054728568,-0.78682756,-0.56777686,-0.3194313,0.17062931,0.49812537,0.16656166,-0.24845536,-0.9265978,0.17270419,0.08147651,-0.31192553,-0.27210242,-0.5867281,-0.9077143,-0.028765826,0.052059542,0.6873643,train,14.979995,1
53,-0.8249645,-0.86538136,0.07584902,0.6689617,-0.841224,-0.116666794,-0.23127027,-0.9421024,-0.93435556,0.1690665,0.4569458,-0.8504986,-0.8014172,0.028448006,-0.13364251,-0.9304623,-0.71987647,-0.06275903,-0.381825,-0.6403768,-0.74434394,-0.6584845,0.4737512,-0.56823885,-0.68152386,0.5117728,0.46531722,-0.28491434,0.576529,-0.32797694,-0.60957897,-0.7366617,0.7137356,-0.51370275,-0.6546686,-0.034876756,0.12027542,-0.7671751,-0.5401412,-0.35799122,0.20198461,0.46147633,0.14117756,-0.1587602,-0.9310926,0.2805563,0.17255089,-0.39135233,-0.19760832,-0.5793266,-0.78994286,-0.059186533,0.2537633,0.68572474,train,15.268071,1
54,-0.8306013,-0.83774304,-0.031255852,0.3214521,-0.85067075,-0.20731677,-0.2110157,-0.9378437,-0.93911254,0.16170488,0.47011253,-0.859787,-0.7940922,-0.10210353,0.018018236,-0.9351056,-0.7432944,-0.018029917,-0.28743654,-0.58757216,-0.7398878,-0.6514673,0.37654316,-0.5149511,-0.48750472,0.66632545,0.4280784,-0.3300256,0.5518302,-0.3651846,-0.6216186,-0.6978371,0.7264706,-0.49548858,-0.61010367,0.063460864,0.15506609,-0.7420571,-0.46870244,-0.35916945,0.2171166,0.41765606,0.040517505,-0.2201394,-0.9301317,0.28797296,0.038744632,-0.40388587,-0.20115723,-0.6236262,-0.8794854,-0.0846427,0.25452945,0.48143777,train,15.556149,1
55,-0.8388632,-0.8187584,0.0707414,0.5677827,-0.8125864,-0.19165358,-0.20443495,-0.9362559,-0.9338289,0.18064927,0.40276796,-0.84432894,-0.7906994,-0.08092615,0.29163444,-0.9189649,-0.6066465,-0.05441455,-0.4086589,-0.64071566,-0.7207037,-0.65298486,0.27727517,-0.5830456,-0.36697093,0.42510587,0.30151746,-0.33501384,0.53672266,-0.36712518,-0.6449104,-0.7227764,0.75999385,-0.48200083,-0.65357155,0.0595524,0.10533086,-0.76309174,-0.5549527,-0.37809664,0.21396403,0.46603113,0.067050025,-0.108499385,-0.9362959,0.3227834,0.10555247,-0.34151348,-0.19617373,-0.5987284,-0.79147595,-0.049990732,0.2088554,0.45711014,train,15.844225,1
56,-0.84581137,-0.86755896,-0.11040819,0.23087958,-0.9247794,-0.26651368,-0.1652989,-0.93396616,-0.93837017,0.2044115,0.3175644,-0.8493569,-0.79702467,-0.21627134,0.49997061,-0.9524275,-0.6378414,-0.13206184,-0.4196892,-0.67976165,-0.7319757,-0.6407988,0.17857035,-0.6112964,-0.5085123,0.5805935,0.40840068,-0.3587066,0.52517974,-0.4001278,-0.6057402,-0.73019,0.7637306,-0.48456264,-0.6615342,0.066870615,0.09572466,-0.7372503,-0.49934098,-0.4621184,0.11818288,0.36134154,0.17116861,-0.2185451,-0.957043,-0.07968345,-0.0681001,-0.4844256,-0.43494025,-0.61065066,-0.9231917,-0.15980151,0.27622643,0.5030854,train,16.132301,1
57,-0.85334826,-0.8715085,-0.053952955,0.051694226,-0.85493654,-0.21320586,-0.10968058,-0.9461027,-0.9412372,0.14180423,0.35002685,-0.8664255,-0.7994691,-0.26743916,0.5164385,-0.9543122,-0.8199122,-0.034864284,-0.4315569,-0.6698254,-0.7543692,-0.6488093,0.49067336,-0.7276085,-0.6274785,0.48525923,0.3009581,-0.3597698,0.47502407,-0.45666802,-0.6090998,-0.7425051,0.70364475,-0.5218219,-0.67512494,-0.0028911785,0.10792123,-0.7857642,-0.57201433,-0.3950171,0.023833657,0.35495833,-0.031015899,-0.22517136,-0.9396701,-0.1528183,-0.058372587,-0.42882127,-0.2961126,-0.6348795,-0.91747946,-0.17505962,0.02439257,0.40689468,train,16.42038,1
58,-0.8490317,-0.8889903,-0.20654924,0.07317961,-0.8909556,-0.16792583,-0.08900652,-0.9459868,-0.934643,0.09059078,0.33309174,-0.88279885,-0.8206112,-0.24400035,0.38914865,-0.9839447,-0.7399603,-0.018600058,-0.3978215,-0.68329996,-0.73831975,-0.6340189,0.15803467,-0.6261722,-0.6775417,0.30707267,0.47062403,-0.39001366,0.39238456,-0.4495562,-0.63036376,-0.7723101,0.6040938,-0.5269944,-0.6641024,0.025991278,0.11199372,-0.8310374,-0.6664355,-0.53037155,-0.08535603,0.38937008,-0.031811003,-0.24271668,-0.95893216,-0.177896,-0.081007145,-0.33541915,-0.32871455,-0.65666914,-0.92946935,-0.28745127,0.1904651,0.47357196,train,16.708456,1
59,-0.8385013,-0.8398469,-0.06311948,0.23674248,-0.9462675,-0.1332263,-0.05285719,-0.94258153,-0.94516635,0.103532664,0.31826618,-0.8746736,-0.8099296,-0.09896968,0.20445958,-0.96470773,-0.8451833,0.029718427,-0.35892916,-0.6558391,-0.73746556,-0.6459618,0.423456,-0.6891791,-0.5693256,0.52320886,0.2220736,-0.3641441,0.40249294,-0.42610425,-0.634192,-0.7351165,0.682018,-0.5436115,-0.55579865,0.118929744,0.08231649,-0.7754402,-0.6456617,-0.45015907,0.024049956,0.43933526,0.042709786,-0.3007558,-0.9444261,-0.13085398,-0.0077137123,-0.50105566,-0.3870756,-0.6809641,-0.94084466,-0.21818767,0.304679,0.6522803,train,16.996532,1
60,-0.855673,-0.85148454,-0.0957827,0.09482417,-0.93927026,-0.20972165,-0.10651226,-0.9402009,-0.93689,0.12671378,0.28310874,-0.87256366,-0.8271961,0.16302998,0.0752021,-0.94416076,-0.8040911,-0.14120916,-0.392695,-0.73957837,-0.7441781,-0.6321068,-0.014205272,-0.7189735,-0.58033407,0.5075647,0.22075824,-0.31826937,0.3426456,-0.46615934,-0.6485795,-0.7628026,0.56383955,-0.5372001,-0.6425119,0.113599084,0.08198309,-0.835194,-0.6683014,-0.4746547,0.01430542,0.34785935,0.0072087497,-0.23560001,-0.9674168,0.00816473,-0.10083914,-0.5700522,-0.22319604,-0.7138234,-0.8762411,-0.22970363,0.063415915,0.42827827,train,17.284609,1
61,-0.85655797,-0.86545193,0.0627071,-0.07147203,-0.8932101,-0.1886445,-0.14918551,-0.93901986,-0.940141,0.109483734,0.3113751,-0.88868165,-0.84228,0.42744476,-0.014013887,-0.9450634,-0.7422543,-0.031356294,-0.37699834,-0.7370721,-0.7522375,-0.6921942,0.07394018,-0.7228376,-0.53034294,0.4698869,0.39143187,-0.35400933,0.38704327,-0.40869495,-0.6646949,-0.72777843,0.54152197,-0.5257884,-0.61974317,0.036070503,0.1123807,-0.752676,-0.6816925,-0.46801785,0.037060525,0.29795688,0.001171002,-0.30096886,-0.9618335,-0.15354142,-0.11773589,-0.44233903,-0.2062322,-0.73049164,-0.93461657,-0.19672006,0.091546066,0.37443995,train,17.572685,1
62,-0.8802387,-0.8773534,0.068812445,0.04624141,-0.8950973,-0.16888273,-0.24944569,-0.94362766,-0.94196343,0.1472395,0.35872912,-0.8787284,-0.8106446,0.8243623,-0.043196402,-0.93687594,-0.648189,-0.18408686,-0.31828845,-0.7118113,-0.74174035,-0.7149495,0.32853416,-0.7327036,-0.6453996,0.6290916,0.40988228,-0.28713417,0.49077374,-0.400719,-0.6646741,-0.73172206,0.61839795,-0.53070736,-0.637769,0.09944779,0.14525355,-0.78664064,-0.6809519,-0.45923242,0.13312839,0.39063525,0.11354403,-0.25931814,-0.961995,-0.00785796,-0.0105166305,-0.5313784,-0.2775997,-0.7251811,-0.86954385,0.014713598,0.19829823,0.3997668,train,17.860764,1
